mascara_id,ventas_2022,ventas_2023,tendencia_busquedas,lanzamiento_pelicula,redes_sociales,precio,categoria,nombre_mascara,clasificacion,distancia_esperada
281,22866,30987,0.6104086045524109,1,40427,1822.0744706527225,terror,Máscara Terror 281,A,10
282,24204,20473,0.4816345055350376,0,35056,1358.723435192415,terror,Máscara Terror 282,A,10
283,12134,20982,0.9601273639711086,0,3040,1669.1101836179062,terror,Máscara Terror 283,B,25
284,20598,15960,0.684626556764353,1,7184,1514.2826111501433,superheroe,Máscara Superheroe 284,A,10
285,17824,8804,0.49801632402720575,1,10289,2512.5818335429885,terror,Máscara Terror 285,B,25
286,15944,7512,0.5323098226929641,0,10786,357.46986927716307,terror,Máscara Terror 286,B,25
287,3791,29992,0.2745169292071109,1,14661,2382.6724069668076,superheroe,Máscara Superheroe 287,C,50
288,7438,39040,0.7446760415605216,0,47638,912.5571626423416,anime,Máscara Anime 288,C,50
289,21980,2997,0.44166200626880725,0,31023,2105.0881215429145,politicos,Máscara Político 289,A,10
290,7605,34517,0.9713976092734832,1,43262,2091.6457198303815,superheroe,Máscara Superheroe 290,C,50
291,6815,34023,0.9855848246119349,0,22045,765.3179962318486,terror,Máscara Terror 291,C,50
292,13626,29466,0.7989136093567556,0,46279,2900.386077239347,politicos,Máscara Político 292,B,25
293,14683,19356,0.48948673278841837,0,18061,1106.8623858346532,disney,Máscara Disney 293,B,25
294,20417,29784,0.5560710521223723,0,11003,491.0899033704959,politicos,Máscara Político 294,A,10
295,17343,34628,0.2626489264307876,0,24792,604.1810919871541,terror,Máscara Terror 295,B,25
296,15705,18000,0.38387092717446825,0,47961,1494.335038235066,harrypotter,Máscara Harry Potter 296,B,25
297,9176,20345,0.40714975566049816,0,15038,1125.6290574217603,disney,Máscara Disney 297,C,50
298,23561,13215,0.592923280879625,0,2037,1796.6585774780453,harrypotter,Máscara Harry Potter 298,A,10
299,10298,9926,0.34227381595562745,1,35304,2579.3594172196526,terror,Máscara Terror 299,B,25
300,15664,15676,0.2163018352422442,0,27170,2493.557863191986,disney,Máscara Disney 300,B,25
301,1792,23903,0.17750324004407048,1,31641,2871.325418183792,anime,Máscara Anime 301,C,50
302,8983,22992,0.3755661378042121,0,14869,2694.969446834196,anime,Máscara Anime 302,C,50
303,21579,28363,0.978367174660795,0,16938,502.74986217889,politicos,Máscara Político 303,A,10
304,12104,37304,0.4385689711189883,0,43475,1147.0590117072309,terror,Máscara Terror 304,B,25
305,8643,31654,0.4722307024398328,0,25220,2923.744140636838,politicos,Máscara Político 305,C,50
306,9550,27954,0.45961422546525543,0,49131,2017.0848506178918,superheroe,Máscara Superheroe 306,C,50
307,7481,26545,0.5839832717931143,0,20205,2417.188098171043,anime,Máscara Anime 307,C,50
308,5765,39531,0.6601213478158107,0,11555,2115.565372902417,harrypotter,Máscara Harry Potter 308,C,50
309,17608,3179,0.7615283681084077,0,5144,813.5946939339192,superheroe,Máscara Superheroe 309,B,25
310,14964,39342,0.9611384700694813,1,6365,976.6032912540272,politicos,Máscara Político 310,B,25
311,10632,9422,0.7247269027648833,0,3279,1230.508138654779,politicos,Máscara Político 311,B,25
312,16735,7084,0.8768008557580065,0,32563,405.35910038675,harrypotter,Máscara Harry Potter 312,B,25
313,14031,17032,0.10200005495653475,0,6853,357.64909746436206,harrypotter,Máscara Harry Potter 313,B,25
314,18978,4284,0.2785087999732041,1,49110,1558.88262253332,superheroe,Máscara Superheroe 314,B,25
315,15130,17154,0.9495790923752835,0,28198,2404.6338691240994,politicos,Máscara Político 315,B,25
316,17661,16145,0.36900842493497577,1,1918,1164.4108676771446,disney,Máscara Disney 316,B,25
317,13094,15104,0.918637564092596,0,35420,203.9006796545491,anime,Máscara Anime 317,B,25
318,17646,19163,0.9051401602468271,0,31630,1677.6058613905057,terror,Máscara Terror 318,B,25
319,10895,11452,0.19555839564977506,0,10252,1641.3765800385147,terror,Máscara Terror 319,B,25
320,7092,12959,0.4728890045373124,0,29300,785.968099043957,anime,Máscara Anime 320,C,50
321,18199,32322,0.6551126414821563,0,30105,2988.8625414231665,disney,Máscara Disney 321,B,25
322,14835,15585,0.1320203219898744,0,36078,1361.7031029846785,terror,Máscara Terror 322,B,25
323,14864,33790,0.5191332494387749,0,34311,2056.7014078358347,disney,Máscara Disney 323,B,25
324,14344,20654,0.6063352297931183,0,30621,2334.2797296462595,politicos,Máscara Político 324,B,25
325,2768,28994,0.6409789914205742,0,33725,1141.752798512556,anime,Máscara Anime 325,C,50
326,24861,7732,0.4084406932272189,1,27117,1103.2713569060377,anime,Máscara Anime 326,A,10
327,14839,35490,0.12324182992307275,1,40965,729.9250128010049,terror,Máscara Terror 327,B,25
328,23055,11072,0.625706277619897,0,2921,2984.451496316112,anime,Máscara Anime 328,A,10
329,6014,39866,0.349815055261945,1,43106,2761.153528273144,politicos,Máscara Político 329,C,50
330,4665,35911,0.16800782832918992,0,26977,1790.2107850775208,anime,Máscara Anime 330,C,50
331,24817,1747,0.6996006818579177,0,4120,1861.3541985884851,superheroe,Máscara Superheroe 331,A,10
332,5426,27085,0.701729559223086,1,43751,308.4144974930432,superheroe,Máscara Superheroe 332,C,50
333,23899,31916,0.8745471068435999,0,20348,1364.8321345040788,politicos,Máscara Político 333,A,10
334,10018,18265,0.5507032046466617,0,35827,2806.127005757841,superheroe,Máscara Superheroe 334,B,25
335,16450,3030,0.218550177864991,0,28157,806.7635638226075,harrypotter,Máscara Harry Potter 335,B,25
336,20445,4020,0.5422442580664357,0,6404,1850.2986864108368,terror,Máscara Terror 336,A,10
337,24187,15694,0.2813835169457558,0,5612,2393.6893608937244,harrypotter,Máscara Harry Potter 337,A,10
338,21627,27799,0.8888613735822856,1,26547,925.3952374285409,terror,Máscara Terror 338,A,10
339,4192,14753,0.12096728791035023,1,48912,2685.504958604872,anime,Máscara Anime 339,C,50
340,23033,25957,0.6025015255951854,1,14295,229.0668011773014,superheroe,Máscara Superheroe 340,A,10
341,22221,6788,0.4190063300012584,0,32084,911.2713430825361,disney,Máscara Disney 341,A,10
342,13592,8663,0.3646584978743709,0,22768,2086.203611860436,terror,Máscara Terror 342,B,25
343,4420,35274,0.3031736145085838,0,27342,2349.186344647119,politicos,Máscara Político 343,C,50
344,22585,23515,0.2977210532116041,0,28505,2830.7966066491986,terror,Máscara Terror 344,A,10
345,4132,17089,0.42626538285339344,0,15287,310.7992602768122,terror,Máscara Terror 345,C,50
346,2375,12647,0.4259656324223079,0,23022,1610.7422290775514,disney,Máscara Disney 346,C,50
347,17488,36716,0.17722361254285585,0,32770,747.1699022485673,terror,Máscara Terror 347,B,25
348,7657,23519,0.8401605996343032,0,19537,2110.247129019922,terror,Máscara Terror 348,C,50
349,13484,5700,0.928034164095224,0,35113,975.5284215400736,disney,Máscara Disney 349,B,25
350,9463,21988,0.12762245739830425,0,34866,2181.9806383375344,politicos,Máscara Político 350,C,50
351,14164,14554,0.257472767151876,0,21487,1586.9598424535238,terror,Máscara Terror 351,B,25
352,2654,39579,0.7410584454352418,0,43266,1307.0509630699266,harrypotter,Máscara Harry Potter 352,C,50
353,6242,29008,0.6323728918347692,0,19190,1655.173284501357,terror,Máscara Terror 353,C,50
354,5723,7319,0.4117795724595261,0,22294,1021.1516637459788,terror,Máscara Terror 354,C,50
355,5545,30706,0.6660011249740334,0,12063,1061.9653636525134,anime,Máscara Anime 355,C,50
356,10814,33756,0.5721261166952438,0,26958,177.51375391319243,politicos,Máscara Político 356,B,25
357,10050,11549,0.5280193130749573,0,2115,251.7234215632443,harrypotter,Máscara Harry Potter 357,B,25
358,23139,11396,0.24207378892981068,0,40657,902.4337926025291,terror,Máscara Terror 358,A,10
359,17215,12557,0.6135950071892969,0,43257,354.9050671233481,superheroe,Máscara Superheroe 359,B,25
360,18271,17029,0.1372879391711802,0,11909,147.65437397402866,terror,Máscara Terror 360,B,25
361,24847,30679,0.9100145017000311,0,22043,2527.6647971997827,harrypotter,Máscara Harry Potter 361,A,10
362,18043,31769,0.23215376594132983,0,28089,747.1614467319846,harrypotter,Máscara Harry Potter 362,B,25
363,13024,19884,0.3372020101272065,0,1693,762.4772655563365,anime,Máscara Anime 363,B,25
364,9941,10342,0.40978055485490794,1,33014,456.1318911573353,harrypotter,Máscara Harry Potter 364,C,50
365,1682,7651,0.8628509873930397,0,4242,1918.126173896013,disney,Máscara Disney 365,C,50
366,4729,8079,0.8891284171060846,0,3510,1657.1806942075368,superheroe,Máscara Superheroe 366,C,50
367,18325,32664,0.708294833590932,0,45129,2801.702770895816,disney,Máscara Disney 367,B,25
368,15968,22626,0.6516317161604466,0,15663,527.3891052593785,terror,Máscara Terror 368,B,25
369,10159,28242,0.1486654713462533,0,33385,524.4327245985046,anime,Máscara Anime 369,B,25
370,5794,33226,0.36311806505029653,0,32053,1097.333978039527,terror,Máscara Terror 370,C,50
371,3434,1981,0.5722000648914302,0,40993,1352.0746479323075,anime,Máscara Anime 371,C,50
372,2020,15054,0.4614637400112518,0,29311,2667.6450663505466,disney,Máscara Disney 372,C,50
373,2569,27544,0.9454555147465562,1,33693,2368.0747354821483,anime,Máscara Anime 373,C,50
374,2527,25473,0.22243724343367058,0,42459,1358.6480534834684,disney,Máscara Disney 374,C,50
375,13460,18358,0.9379306250605488,0,18950,475.7296684966909,anime,Máscara Anime 375,B,25
376,12921,4634,0.41610358043302464,0,48119,2675.1112345017846,anime,Máscara Anime 376,B,25
377,23580,33273,0.4877176661579733,1,48746,1559.6958401884767,anime,Máscara Anime 377,A,10
378,10547,37441,0.7111298200418085,0,45379,2315.0086114950764,superheroe,Máscara Superheroe 378,B,25
379,14450,4968,0.16054723653354364,0,40705,2591.494091416178,terror,Máscara Terror 379,B,25
380,17475,27874,0.7934824947012733,0,15727,2059.9376350064676,politicos,Máscara Político 380,B,25
381,9879,25633,0.26506406605545524,0,23109,2904.293958800018,terror,Máscara Terror 381,C,50
382,7756,5270,0.1695640769310818,0,45786,616.5635951234599,disney,Máscara Disney 382,C,50
383,6627,35648,0.23261323748522328,0,26047,1308.9986912232175,superheroe,Máscara Superheroe 383,C,50
384,10469,31830,0.2866331995285001,0,7473,2048.268643061309,politicos,Máscara Político 384,B,25
385,13874,30583,0.5143972140196751,0,1367,2237.335552874958,superheroe,Máscara Superheroe 385,B,25
386,10337,6650,0.18487719223069204,0,31527,393.71214131275656,harrypotter,Máscara Harry Potter 386,B,25
387,6947,13414,0.48419726150541686,0,22374,2230.662099190635,anime,Máscara Anime 387,C,50
388,11693,35978,0.35976086907173144,0,30835,857.711432055853,terror,Máscara Terror 388,B,25
389,4790,10767,0.1452261182509032,0,15412,1407.4478852059533,politicos,Máscara Político 389,C,50
390,20921,19344,0.10943492233592629,1,6744,847.5258877912556,superheroe,Máscara Superheroe 390,A,10
391,24105,20112,0.6858840370413652,1,39333,585.1936537432653,politicos,Máscara Político 391,A,10
392,12647,6594,0.9352886461606036,0,29851,2672.131884356078,harrypotter,Máscara Harry Potter 392,B,25
393,18337,25457,0.4889593883006771,1,2397,2345.748494614005,superheroe,Máscara Superheroe 393,B,25
394,12301,17504,0.1452476131205473,0,18825,2094.4286725767715,harrypotter,Máscara Harry Potter 394,B,25
395,14482,24957,0.29886790313735756,1,29197,2985.9157223314155,anime,Máscara Anime 395,B,25
396,19130,4403,0.6609232175701296,0,8298,2326.7305446412556,superheroe,Máscara Superheroe 396,B,25
397,21927,32769,0.4808105806135753,0,22090,1711.3442803179455,politicos,Máscara Político 397,A,10
398,5688,12201,0.19054619120839378,0,34622,2126.6518352854437,harrypotter,Máscara Harry Potter 398,C,50
399,24763,3141,0.42328432975974584,0,6591,2995.887172684069,disney,Máscara Disney 399,A,10
400,2860,11237,0.1345919266234292,0,10225,2396.6532672912126,anime,Máscara Anime 400,C,50
401,20696,5496,0.5704309463188919,0,41934,927.1332568418402,harrypotter,Máscara Harry Potter 401,A,10
402,17762,16492,0.9760771285530163,0,11699,1375.0836575602586,harrypotter,Máscara Harry Potter 402,B,25
403,13491,27134,0.7913746941746277,1,31100,264.15628063740496,politicos,Máscara Político 403,B,25
404,5955,38183,0.6466726726611515,0,22416,151.3924801186563,superheroe,Máscara Superheroe 404,C,50
405,23013,22052,0.7842736251753998,0,28139,1727.9524225518924,disney,Máscara Disney 405,A,10
406,13540,21128,0.4092441607648931,0,33994,2758.7488333381166,terror,Máscara Terror 406,B,25
407,2375,33966,0.9711201898708,0,45223,1304.7676718574342,superheroe,Máscara Superheroe 407,C,50
408,4521,31670,0.15099370294612485,0,42519,1288.8747093687466,harrypotter,Máscara Harry Potter 408,C,50
409,12968,19558,0.17184321052578055,0,47029,1694.874295910676,harrypotter,Máscara Harry Potter 409,B,25
410,8923,10709,0.7009516367019424,0,3747,1809.67270418151,politicos,Máscara Político 410,C,50
411,6471,25378,0.852489048198736,0,25410,1299.0892367916192,disney,Máscara Disney 411,C,50
412,21525,28570,0.2729194758392088,0,34533,2684.4664734308244,harrypotter,Máscara Harry Potter 412,A,10
413,19678,31668,0.18108345314749663,0,10239,1594.877477080872,harrypotter,Máscara Harry Potter 413,B,25
414,4255,36399,0.6121482093506267,0,22568,2425.4187360498777,terror,Máscara Terror 414,C,50
415,24123,12174,0.721563587054637,0,9552,1851.389214928559,anime,Máscara Anime 415,A,10
416,3190,11250,0.1448247673728195,0,33005,2925.291300552154,superheroe,Máscara Superheroe 416,C,50
417,13389,22305,0.29599335469602966,0,12521,1653.9712598338515,disney,Máscara Disney 417,B,25
418,22198,25075,0.21069126654478929,0,44339,262.9426183272076,disney,Máscara Disney 418,A,10
419,8338,38884,0.5325547642743308,0,20741,1341.6712630011366,politicos,Máscara Político 419,C,50
420,7252,23129,0.8782414330557701,0,4910,1287.1523525311957,harrypotter,Máscara Harry Potter 420,C,50
421,23878,2953,0.4711994355549243,0,5428,2791.8214935481674,superheroe,Máscara Superheroe 421,A,10
422,16076,24930,0.37829114315643975,0,7992,541.9106982284161,superheroe,Máscara Superheroe 422,B,25
423,15604,36088,0.7770107917295687,0,28683,1017.778927378012,harrypotter,Máscara Harry Potter 423,B,25
424,3906,18144,0.5966188900683178,1,3251,301.8626639896688,terror,Máscara Terror 424,C,50
425,13723,36067,0.3115324279021403,0,18414,414.8797449203821,terror,Máscara Terror 425,B,25
426,3852,17662,0.47451536760270774,0,3249,2206.6771715063487,disney,Máscara Disney 426,C,50
427,12710,14112,0.8259882931427001,0,8067,830.8513073826321,harrypotter,Máscara Harry Potter 427,B,25
428,18602,24039,0.9534371558074072,0,9198,975.2008647080991,disney,Máscara Disney 428,B,25
429,2835,1159,0.31605923143558456,1,16874,2437.1511885234368,politicos,Máscara Político 429,C,50
430,16944,18660,0.3026454195921145,0,28998,2755.6486978026455,terror,Máscara Terror 430,B,25
431,4497,3450,0.19812097655963778,0,24738,2509.1974446057443,politicos,Máscara Político 431,C,50
432,15860,4150,0.9943970341829828,0,16064,2626.678948213346,terror,Máscara Terror 432,B,25
433,3246,5136,0.8798577660071645,0,23370,1516.3221187489764,harrypotter,Máscara Harry Potter 433,C,50
434,1103,1349,0.8234680552336835,0,5471,470.8910846126919,terror,Máscara Terror 434,C,50
435,20683,11640,0.27312313207168737,0,49971,1881.2691540643707,politicos,Máscara Político 435,A,10
436,24318,7097,0.587517167384469,0,24548,1427.420987292741,harrypotter,Máscara Harry Potter 436,A,10
437,5982,17246,0.913994290511022,0,45886,1997.1725673390674,disney,Máscara Disney 437,C,50
438,6987,22370,0.6323168497838333,1,17597,1978.0879266263114,harrypotter,Máscara Harry Potter 438,C,50
439,6374,36449,0.40781840474672726,1,31125,1989.538707451833,harrypotter,Máscara Harry Potter 439,C,50
440,22941,13498,0.6847179332739295,1,19741,2524.830473938505,disney,Máscara Disney 440,A,10
441,18791,38451,0.8031142361310927,0,13771,2288.5074105339518,terror,Máscara Terror 441,B,25
442,6318,23886,0.3915112982184298,1,4192,130.61885267629896,politicos,Máscara Político 442,C,50
443,21493,12695,0.8024362696836567,1,24331,1889.7295692587027,politicos,Máscara Político 443,A,10
444,15123,21288,0.39556243105507716,0,19138,1591.20014109663,terror,Máscara Terror 444,B,25
445,11697,8387,0.6454863007961161,0,22038,310.19950455221897,anime,Máscara Anime 445,B,25
446,20017,8487,0.8892427213519891,1,13639,1517.8244000633658,superheroe,Máscara Superheroe 446,A,10
447,20242,3436,0.9532213219000137,0,33943,2454.327919627757,disney,Máscara Disney 447,A,10
448,6884,25863,0.7453567243831118,0,10276,2410.1374207735857,terror,Máscara Terror 448,C,50
449,17716,6098,0.45042895862857235,1,2917,2972.122376349569,terror,Máscara Terror 449,B,25
450,10883,38114,0.6386116533890297,1,12692,2723.1653315068415,harrypotter,Máscara Harry Potter 450,B,25
451,1798,2409,0.9840722176990705,0,7021,164.54592861737683,politicos,Máscara Político 451,C,50
452,1113,35247,0.9292507017226062,0,46407,1045.030988045891,anime,Máscara Anime 452,C,50
453,12910,28839,0.3467238875016749,0,12547,157.69726497565352,superheroe,Máscara Superheroe 453,B,25
454,6492,30007,0.6256017974246282,0,48812,185.36520263176635,politicos,Máscara Político 454,C,50
455,8778,17900,0.40484418853724335,0,40621,764.0662668963255,superheroe,Máscara Superheroe 455,C,50
456,19732,32851,0.7552478907554907,0,29257,1215.2670600407112,terror,Máscara Terror 456,B,25
457,11943,4543,0.6331623783818777,0,22730,578.330631275559,terror,Máscara Terror 457,B,25
458,18415,22155,0.6709482586668735,0,1871,2773.0086905667094,anime,Máscara Anime 458,B,25
459,5568,30999,0.4246570439224192,0,20490,899.2302763518946,disney,Máscara Disney 459,C,50
460,4787,19043,0.8944328047111537,0,1720,1008.7549318957804,harrypotter,Máscara Harry Potter 460,C,50
461,8259,6050,0.20205186568114697,0,46601,385.53478467468676,disney,Máscara Disney 461,C,50
462,23530,15711,0.3213389336295286,0,10056,1008.462861743772,terror,Máscara Terror 462,A,10
463,21005,25306,0.25577457565120276,1,24457,1336.445223087235,terror,Máscara Terror 463,A,10
464,11858,14727,0.9896923614236173,0,13123,2242.4526170248773,harrypotter,Máscara Harry Potter 464,B,25
465,12885,28666,0.2781247854656483,0,19656,1876.4951661055131,terror,Máscara Terror 465,B,25
466,6231,11834,0.6792647356828124,1,12364,682.8059227109511,terror,Máscara Terror 466,C,50
